ProductID;OrderDate;ShipDate;Shipper;Zip;Country;Qty;UnitPrice;UnitCost
491;03/03/2017;03/03/2017;American Eagle;T6V;Canada;3;85.2338;40.0537
491;03/23/2017;03/23/2017;PHL;R3M;Canada;3;85.2338;40.0537
491;05/11/2017;05/11/2017;SPU;M4V;Canada;3;85.2338;40.0537
491;06/14/2017;06/14/2017;BD Kerschen;V6Z;Canada;3;85.2338;40.0537
491;06/15/2017;06/15/2017;PHL;V6H;Canada;3;85.2338;40.0537
491;07/18/2017;07/18/2017;American Eagle;H1B;Canada;3;85.2338;40.0537
491;08/04/2017;08/04/2017;SPU;R3H;Canada;3;85.2338;40.0537
491;08/19/2018;08/19/2018;BD Kerschen;H1G;Canada;3;89.0663;40.0537
491;08/29/2018;08/29/2018;PHL;V6Z;Canada;3;89.0663;40.0537
491;10/10/2018;10/10/2018;SPU;M4E;Canada;3;89.0663;40.0537
491;12/29/2018;12/29/2018;World Connection;R3H;Canada;3;89.0663;40.0537
491;01/01/2019;01/01/2019;BD Kerschen;M4M;Canada;2;89.0663;40.0537
491;02/05/2019;02/05/2019;SpeedEx;M6S;Canada;3;89.0663;40.0537
499;12/10/2020;12/10/2020;American Eagle;T6B;Canada;1;92.6363;40.1748
497;08/23/2022;08/23/2022;PHL;R2C;Canada;1;149.5988;85.8530
497;10/09/2022;10/09/2022;The Pickup Guys;T6R;Canada;1;149.5988;85.8530
497;11/18/2022;11/18/2022;King Shippers;T6S;Canada;1;149.5988;85.8530
497;12/19/2022;12/19/2022;SPU;T3G;Canada;1;149.5988;85.8530
498;03/28/2019;03/28/2019;The Pickup Guys;M5B;Canada;1;146.9738;87.5658
498;08/22/2019;08/22/2019;SpeedEx;V6A;Canada;1;146.9738;87.5658
2385;12/28/2021;12/28/2021;BD Kerschen;T6G;Canada;1;262.1500;119.5647
2385;06/06/2022;06/06/2022;SpeedEx;T6V;Canada;1;258.6500;119.5647
2385;07/24/2022;07/24/2022;SpeedEx;M5X;Canada;1;242.9000;119.5647
475;04/02/2021;04/02/2021;American Eagle;R2G;Canada;1;102.8738;43.5654
475;04/01/2021;04/01/2021;World Connection;T5B;Canada;1;102.8738;43.5654
475;04/02/2021;04/02/2021;American Eagle;T6T;Canada;1;102.8738;43.5654
475;04/08/2021;04/08/2021;PHL;M6H;Canada;1;102.8738;43.5654
475;05/06/2021;05/06/2021;SPU;H1G;Canada;1;102.8738;43.5654
475;05/14/2021;05/14/2021;Speedissimo;M4N;Canada;1;102.8738;43.5654
475;05/24/2021;05/24/2021;King Shippers;R2G;Canada;1;102.8738;43.5654
2388;04/01/2020;04/01/2020;SpeedEx;M4E;Canada;1;104.9825;60.2150
2388;04/17/2020;04/17/2020;World Connection;M6P;Canada;1;104.9825;60.2150
2388;04/27/2020;04/27/2020;King Shippers;M4S;Canada;1;104.9825;60.2150
2388;06/01/2020;06/01/2020;SPU;M4N;Canada;1;104.9825;60.2150
2388;08/19/2020;08/19/2020;BD Kerschen;T3G;Canada;1;104.9825;60.2150
2388;09/25/2020;09/25/2020;American Eagle;M7Y;Canada;1;104.9825;60.2150
2388;03/31/2021;03/31/2021;PHL;T6R;Canada;1;104.9825;60.2150
2388;04/27/2021;04/27/2021;PHL;T6V;Canada;1;103.2325;60.2150
2388;04/26/2021;04/26/2021;SpeedEx;M3K;Canada;1;103.2325;60.2150
2388;05/14/2021;05/14/2021;BD Kerschen;T6S;Canada;1;104.9825;60.2150
488;11/27/2017;11/27/2017;American Eagle;T6J;Canada;3;100.7213;51.4794
488;12/04/2018;12/04/2018;American Eagle;V6M;Canada;3;109.8563;51.4794
488;04/25/2019;04/25/2019;PHL;M4M;Canada;3;109.8563;51.4794
499;10/04/2016;10/04/2016;World Connection;V7W;Canada;1;87.8850;40.1748
499;01/31/2017;01/31/2017;American Eagle;M4E;Canada;1;87.8850;40.1748
499;04/02/2017;04/02/2017;Speedissimo;M5X;Canada;1;87.8850;40.1748
499;02/20/2018;02/20/2018;American Eagle;H1B;Canada;1;87.8850;40.1748
1227;01/06/2018;01/06/2018;American Eagle;T6T;Canada;1;110.2325;65.1867
1227;05/08/2018;05/08/2018;SpeedEx;T6E;Canada;1;110.2325;65.1867
1227;09/12/2018;09/12/2018;BD Kerschen;V6Z;Canada;1;104.9825;65.1867
1203;04/29/2021;04/29/2021;SpeedEx;H1B;Canada;1;108.4825;47.1538
1204;07/20/2015;07/20/2015;SpeedEx;R3V;Canada;1;139.9825;88.6957
1208;04/19/2015;04/19/2015;PHL;T2X;Canada;1;110.2325;50.2702
1208;06/16/2015;06/16/2015;PHL;K1N;Canada;1;108.4825;50.2702
1210;07/15/2015;07/15/2015;PHL;M6H;Canada;1;192.4825;123.7809
1210;03/27/2016;03/27/2016;PHL;R3W;Canada;1;192.4825;123.7809
1210;08/05/2018;08/05/2018;SpeedEx;V6J;Canada;1;192.4825;123.7809
1212;11/21/2022;11/21/2022;SpeedEx;M4E;Canada;1;128.6075;78.6457
1226;06/06/2022;06/06/2022;World Connection;T6E;Canada;1;183.7325;83.9241
1227;06/16/2015;06/16/2015;The Pickup Guys;V6P;Canada;1;104.9825;65.1867
1227;08/16/2015;08/16/2015;SpeedEx;T6V;Canada;1;106.7325;65.1867
1227;09/16/2015;09/16/2015;The Pickup Guys;M6G;Canada;1;106.7325;65.1867
1227;11/15/2015;11/15/2015;World Connection;R2G;Canada;1;106.7325;65.1867
1227;06/01/2016;06/01/2016;SPU;T6E;Canada;1;106.7325;65.1867
1227;07/01/2016;07/01/2016;SPU;M5S;Canada;1;106.7325;65.1867
1441;12/06/2022;12/06/2022;King Shippers;H1B;Canada;1;132.9650;70.4172
1426;09/23/2016;09/23/2016;SpeedEx;L5R;Canada;1;99.7150;54.7144
1426;10/04/2017;10/04/2017;SpeedEx;T2C;Canada;1;101.4650;54.7144
1426;04/07/2019;04/07/2019;American Eagle;R3K;Canada;1;101.4650;54.7144
1426;12/21/2020;12/21/2020;SpeedEx;M7Y;Canada;1;102.3400;54.7144
1429;06/30/2016;06/30/2016;PHL;K1H;Canada;1;93.9400;52.6064
1429;04/07/2018;04/07/2018;Speedissimo;K1R;Canada;1;99.7150;52.6064
1429;10/02/2019;10/02/2019;King Shippers;T6K;Canada;1;100.5900;52.6064
1430;03/15/2015;03/15/2015;The Pickup Guys;V6G;Canada;1;94.4650;46.0186
1430;01/23/2018;01/23/2018;BD Kerschen;T6W;Canada;1;97.9650;46.0186
1431;09/08/2018;09/08/2018;SpeedEx;V6G;Canada;1;113.7150;63.6804
1432;12/05/2018;12/05/2018;American Eagle;V6S;Canada;1;113.7150;65.2596
1433;01/12/2022;01/12/2022;The Pickup Guys;M4V;Canada;1;115.4650;60.3492
1187;01/04/2021;01/04/2021;SpeedEx;M7Y;Canada;1;100.3217;50.5621
1187;01/17/2021;01/17/2021;The Pickup Guys;R2C;Canada;1;100.3217;50.5621
1391;06/24/2020;06/24/2020;King Shippers;T5B;Canada;1;154.7700;84.4971
1391;03/15/2022;03/15/2022;King Shippers;V6B;Canada;1;188.8950;84.4971
1391;04/17/2022;04/17/2022;BD Kerschen;T6V;Canada;1;173.1450;84.4971
1227;02/04/2019;02/04/2019;PHL;T5L;Canada;1;104.9825;65.1867
1227;05/30/2019;05/30/2019;PHL;M4V;Canada;1;104.9825;65.1867
1227;06/18/2019;06/18/2019;SpeedEx;R3G;Canada;1;110.2325;65.1867
1227;09/06/2019;09/06/2019;SpeedEx;R3V;Canada;1;104.9825;65.1867
141;07/08/2019;07/08/2019;SpeedEx;M7Y;Canada;1;68.1975;43.8562
1339;12/31/2020;12/31/2020;BD Kerschen;T5W;Canada;1;199.3950;94.6268
1325;07/05/2021;07/05/2021;BD Kerschen;M5P;Canada;1;127.7150;73.2941
1187;02/22/2022;02/22/2022;BD Kerschen;V5T;Canada;1;100.3217;50.5621
1191;05/25/2020;05/25/2020;SPU;L5R;Canada;1;83.9825;38.0252
1191;01/17/2016;01/17/2016;BD Kerschen;L5T;Canada;1;87.4825;38.0252
1191;03/15/2016;03/15/2016;SPU;L5G;Canada;1;87.4825;38.0252
1191;06/14/2016;06/14/2016;Speedissimo;T6G;Canada;1;87.4825;38.0252
1191;08/19/2016;08/19/2016;PHL;L5N;Canada;2;89.2325;38.0252
1191;02/26/2017;02/26/2017;Speedissimo;L5P;Canada;1;89.2325;38.0252
1432;09/03/2018;09/03/2018;SPU;V6G;Canada;1;113.7150;65.2596
1433;06/17/2021;06/17/2021;SpeedEx;T6J;Canada;1;111.9650;60.3492
1433;09/10/2021;09/10/2021;PHL;R3V;Canada;1;111.9650;60.3492
1433;10/07/2021;10/07/2021;PHL;L5T;Canada;1;115.4650;60.3492
1490;03/26/2017;03/26/2017;SpeedEx;T6V;Canada;1;89.2150;33.5568
1490;08/12/2017;08/12/2017;World Connection;T2C;Canada;1;89.2150;33.5568
1490;11/14/2019;11/14/2019;BD Kerschen;R3H;Canada;1;89.2150;33.5568
1490;11/22/2020;11/22/2020;SPU;K1A;Canada;1;87.4650;33.5568
725;11/24/2019;11/24/2019;BD Kerschen;R3T;Canada;1;110.1975;48.5819
725;12/03/2019;12/03/2019;Speedissimo;T2L;Canada;1;110.1975;48.5819
725;12/09/2019;12/09/2019;SpeedEx;M7Y;Canada;1;120.6975;44.6953
725;12/10/2019;12/10/2019;World Connection;R3W;Canada;1;110.1975;48.5819
725;12/14/2019;12/14/2019;SpeedEx;T2J;Canada;1;110.1975;48.5819
725;12/14/2019;12/14/2019;Speedissimo;V6H;Canada;1;110.1975;48.5819
725;12/22/2019;12/22/2019;Speedissimo;T6J;Canada;2;110.1975;48.5819
725;12/30/2019;12/30/2019;PHL;T6J;Canada;1;110.1975;48.5819
725;02/28/2020;02/28/2020;SpeedEx;M6H;Canada;1;110.1975;48.5819
759;12/18/2018;12/18/2018;American Eagle;L5T;Canada;1;146.9475;71.9856
759;12/19/2018;12/19/2018;SpeedEx;T6T;Canada;1;146.9475;71.9856
759;01/04/2019;01/04/2019;The Pickup Guys;V5Z;Canada;1;146.9475;71.9856
759;01/16/2019;01/16/2019;SpeedEx;V6S;Canada;1;146.9475;71.9856
76;02/28/2019;02/28/2019;BD Kerschen;M4Y;Canada;1;86.5725;49.6829
760;11/15/2018;11/15/2018;SpeedEx;V6R;Canada;1;146.9475;76.8495
760;11/17/2018;11/17/2018;SpeedEx;V5N;Canada;1;146.9475;76.8495
761;06/06/2022;06/06/2022;King Shippers;R3H;Canada;1;188.9475;83.9994
761;09/12/2022;09/12/2022;SpeedEx;T5K;Canada;1;188.9475;83.9994
702;12/04/2017;12/04/2017;PHL;R2W;Canada;1;28.8698;12.9399
702;10/14/2018;10/14/2018;American Eagle;M4X;Canada;1;28.8698;12.9399
702;09/06/2019;09/06/2019;PHL;K2P;Canada;1;28.8698;12.9399
702;12/20/2020;12/20/2020;PHL;V6R;Canada;1;29.3948;12.9399
702;12/23/2022;12/23/2022;SPU;T6J;Canada;1;30.7073;12.9399
761;01/03/2023;01/03/2023;SpeedEx;R3H;Canada;1;191.5725;83.9994
759;09/17/2020;09/17/2020;SPU;V6S;Canada;1;152.1975;71.9856
759;12/21/2020;12/21/2020;American Eagle;V6Z;Canada;2;154.8225;71.9856
759;12/23/2020;12/23/2020;SPU;R3G;Canada;1;152.1975;71.9856
759;12/25/2020;12/25/2020;SpeedEx;M4M;Canada;1;152.1975;71.9856
759;01/02/2021;01/02/2021;BD Kerschen;T2B;Canada;1;157.4475;71.9856
759;01/01/2021;01/01/2021;SpeedEx;M6H;Canada;1;152.1975;71.9856
759;03/24/2021;03/24/2021;PHL;R3S;Canada;1;157.4475;71.9856
759;06/21/2021;06/21/2021;American Eagle;V5V;Canada;1;157.4475;71.9856
759;07/03/2021;07/03/2021;BD Kerschen;T6V;Canada;1;157.4475;71.9856
759;07/07/2021;07/07/2021;SpeedEx;T1Y;Canada;1;157.4475;71.9856
647;03/07/2020;03/07/2020;PHL;V6Z;Canada;1;304.4125;136.1697
746;09/30/2022;09/30/2022;World Connection;R3H;Canada;1;73.4825;37.5495
580;01/25/2017;01/25/2017;The Pickup Guys;M4V;Canada;1;256.1125;118.3546
580;04/27/2017;04/27/2017;SPU;M4E;Canada;1;256.1125;118.3546
580;12/05/2019;12/05/2019;PHL;T5K;Canada;1;262.4125;118.3546
580;03/19/2020;03/19/2020;PHL;R3M;Canada;1;262.4125;118.3546
580;06/07/2020;06/07/2020;PHL;M4M;Canada;1;262.4125;118.3546
669;05/13/2019;05/13/2019;World Connection;V5R;Canada;1;454.9125;235.6447
669;07/02/2019;07/02/2019;SpeedEx;R3X;Canada;1;454.9125;235.6447
669;08/25/2019;08/25/2019;BD Kerschen;M6H;Canada;1;454.9125;235.6447
670;05/23/2018;05/23/2018;Speedissimo;V6T;Canada;1;290.4125;149.4819
670;01/22/2019;01/22/2019;American Eagle;R3G;Canada;1;297.4125;149.4819
670;11/23/2019;11/23/2019;Speedissimo;T5K;Canada;1;297.4125;149.4819
670;01/09/2020;01/09/2020;Speedissimo;L5N;Canada;1;299.1625;149.4819
670;04/09/2020;04/09/2020;American Eagle;T5K;Canada;1;299.1625;149.4819
670;02/09/2022;02/09/2022;SPU;L5G;Canada;1;314.2125;149.4819
670;06/03/2022;06/03/2022;SpeedEx;T5K;Canada;1;314.2125;149.4819
671;12/14/2017;12/14/2017;SpeedEx;M3K;Canada;1;297.4125;170.6815
671;12/19/2017;12/19/2017;SpeedEx;M6H;Canada;1;297.4125;170.6815
791;07/01/2022;07/01/2022;BD Kerschen;L5P;Canada;1;68.1975;39.0854
734;11/13/2022;11/13/2022;PHL;T6E;Canada;1;122.4825;57.6485
734;01/03/2023;01/03/2023;SpeedEx;M4E;Canada;1;122.4825;57.6485
791;11/27/2022;11/27/2022;PHL;V7W;Canada;1;70.8225;39.0854
791;12/03/2022;12/03/2022;American Eagle;R3N;Canada;1;70.8225;39.0854
791;12/03/2022;12/03/2022;American Eagle;T6T;Canada;1;70.8225;39.0854
791;11/30/2022;11/30/2022;World Connection;M6P;Canada;1;70.8225;39.0854
791;12/05/2022;12/05/2022;King Shippers;R3G;Canada;1;70.8225;39.0854
791;11/30/2022;11/30/2022;American Eagle;T5Y;Canada;1;68.1975;39.0854
791;12/13/2022;12/13/2022;PHL;M5L;Canada;1;68.1975;39.0854
791;12/21/2022;12/21/2022;BD Kerschen;M4V;Canada;1;70.8225;39.0854
791;12/21/2022;12/21/2022;PHL;R2R;Canada;1;70.8225;39.0854
791;12/21/2022;12/21/2022;SPU;T5V;Canada;1;70.8225;39.0854
758;11/30/2017;11/30/2017;American Eagle;K1Y;Canada;1;83.9475;38.4105
758;12/06/2017;12/06/2017;American Eagle;T2J;Canada;1;83.9475;38.4105
758;12/17/2017;12/17/2017;PHL;M5X;Canada;2;83.9475;38.4105
758;12/13/2017;12/13/2017;SpeedEx;K1H;Canada;1;83.9475;38.4105
758;12/21/2017;12/21/2017;PHL;V6G;Canada;1;83.9475;38.4105
758;12/27/2017;12/27/2017;BD Kerschen;T6E;Canada;1;83.9475;38.4105
758;01/01/2018;01/01/2018;American Eagle;T6V;Canada;2;83.9475;38.4105
758;02/02/2018;02/02/2018;American Eagle;V6Z;Canada;1;83.9475;38.4105
758;03/11/2018;03/11/2018;World Connection;M5X;Canada;1;83.9475;38.4105
758;03/25/2018;03/25/2018;SpeedEx;V6H;Canada;1;83.9475;38.4105
767;12/06/2018;12/06/2018;Speedissimo;V7P;Canada;1;94.4475;46.8049
767;12/20/2018;12/20/2018;BD Kerschen;L5L;Canada;1;104.9475;46.8049
767;12/19/2018;12/19/2018;SpeedEx;V5W;Canada;1;94.4475;46.8049
767;12/22/2018;12/22/2018;Speedissimo;R3X;Canada;1;94.4475;46.8049
767;12/27/2018;12/27/2018;The Pickup Guys;M5X;Canada;2;94.4475;46.8049
767;12/27/2018;12/27/2018;BD Kerschen;T6H;Canada;2;94.4475;46.8049
767;12/31/2018;12/31/2018;BD Kerschen;V6Z;Canada;1;94.4475;46.8049
767;02/27/2019;02/27/2019;The Pickup Guys;R3H;Canada;1;94.4475;46.8049
767;03/18/2019;03/18/2019;World Connection;M4M;Canada;1;94.4475;46.8049
559;12/27/2019;12/27/2019;SpeedEx;T6G;Canada;1;209.9125;99.9110
559;04/06/2020;04/06/2020;SPU;T6K;Canada;1;209.9125;99.9110
725;11/30/2018;11/30/2018;SPU;M5P;Canada;1;110.1975;48.5819
725;12/18/2018;12/18/2018;SPU;R3H;Canada;1;110.1975;48.5819
725;12/18/2018;12/18/2018;BD Kerschen;T6G;Canada;1;110.1975;48.5819
726;12/28/2018;12/28/2018;American Eagle;M4E;Canada;2;110.1975;47.3021
726;12/27/2018;12/27/2018;PHL;M5L;Canada;1;110.1975;47.3021
726;01/04/2019;01/04/2019;World Connection;T3C;Canada;1;110.1975;47.3021
725;09/01/2019;09/01/2019;PHL;V6Z;Canada;2;110.1975;48.5819
740;12/20/2015;12/20/2015;American Eagle;K1H;Canada;1;173.1975;78.5118
740;05/16/2016;05/16/2016;SpeedEx;T2J;Canada;1;173.1975;78.5118
740;05/22/2016;05/22/2016;BD Kerschen;M5L;Canada;1;173.1975;78.5118
740;10/07/2016;10/07/2016;PHL;R3H;Canada;2;173.1975;78.5118
740;11/30/2016;11/30/2016;BD Kerschen;T6E;Canada;1;173.1975;78.5118
740;12/15/2016;12/15/2016;PHL;V5Z;Canada;1;173.1975;78.5118
740;04/28/2017;04/28/2017;SpeedEx;R3B;Canada;1;173.1975;78.5118
740;08/31/2017;08/31/2017;SpeedEx;V6M;Canada;1;173.1975;78.5118
734;11/23/2020;11/23/2020;SpeedEx;R2K;Canada;1;117.2325;57.6485
734;02/02/2021;02/02/2021;BD Kerschen;L5N;Canada;1;117.2325;57.6485
734;07/15/2021;07/15/2021;SpeedEx;M5R;Canada;1;117.2325;57.6485
605;11/20/2020;11/20/2020;Speedissimo;R3H;Canada;1;132.9125;82.9589
605;01/07/2021;01/07/2021;SPU;T2C;Canada;1;132.9125;82.9589
605;02/21/2021;02/21/2021;American Eagle;T5H;Canada;1;132.9125;82.9589
605;05/10/2021;05/10/2021;SpeedEx;L5N;Canada;1;132.9125;82.9589
605;06/01/2021;06/01/2021;SpeedEx;R3V;Canada;1;132.9125;82.9589
605;06/10/2021;06/10/2021;King Shippers;R2C;Canada;1;132.9125;82.9589
605;08/06/2021;08/06/2021;American Eagle;R3V;Canada;1;132.9125;82.9589
725;06/04/2017;06/04/2017;Speedissimo;L5T;Canada;1;120.6975;44.6953
725;06/12/2017;06/12/2017;SPU;V5X;Canada;1;120.6975;44.6953
762;11/09/2021;11/09/2021;American Eagle;R2G;Canada;2;188.9475;70.0710
762;12/22/2021;12/22/2021;PHL;V6R;Canada;1;188.9475;70.0710
762;01/20/2022;01/20/2022;American Eagle;R3V;Canada;1;183.6975;70.0710
762;01/27/2022;01/27/2022;SPU;V6C;Canada;1;188.9475;70.0710
762;03/30/2022;03/30/2022;PHL;R3H;Canada;1;188.9475;70.0710
762;04/20/2022;04/20/2022;Speedissimo;T1Y;Canada;1;188.9475;70.0710
762;06/07/2022;06/07/2022;PHL;R3H;Canada;1;188.9475;70.0710
762;09/08/2022;09/08/2022;BD Kerschen;T5K;Canada;1;188.9475;70.0710
762;10/21/2022;10/21/2022;SPU;T6E;Canada;1;188.9475;70.0710
762;10/29/2022;10/29/2022;SpeedEx;M6H;Canada;1;188.9475;70.0710
725;05/31/2018;05/31/2018;BD Kerschen;R3L;Canada;1;120.6975;44.6953
725;06/01/2018;06/01/2018;SpeedEx;L5N;Canada;1;120.6975;44.6953
725;08/07/2018;08/07/2018;American Eagle;L5P;Canada;1;120.6975;44.6953
758;10/30/2019;10/30/2019;PHL;R3W;Canada;1;73.4475;38.4105
758;11/13/2019;11/13/2019;American Eagle;R3G;Canada;1;73.4475;38.4105
735;10/20/2021;10/20/2021;American Eagle;K1K;Canada;1;125.9825;73.4851
735;03/21/2022;03/21/2022;BD Kerschen;R3G;Canada;1;125.9825;73.4851
726;08/21/2017;08/21/2017;BD Kerschen;V6R;Canada;1;120.6975;51.2439
726;10/01/2017;10/01/2017;American Eagle;L5V;Canada;1;120.6975;51.2439
726;10/24/2017;10/24/2017;World Connection;L5N;Canada;1;120.6975;51.2439
726;11/20/2017;11/20/2017;SpeedEx;M5X;Canada;1;120.6975;51.2439
726;12/18/2017;12/18/2017;World Connection;M4P;Canada;1;120.6975;51.2439
726;12/20/2017;12/20/2017;American Eagle;R3X;Canada;1;120.6975;51.2439
726;12/25/2017;12/25/2017;SpeedEx;V6H;Canada;1;120.6975;51.2439
726;12/27/2017;12/27/2017;PHL;L5N;Canada;2;120.6975;51.2439
726;12/31/2017;12/31/2017;PHL;T6E;Canada;1;120.6975;51.2439
726;12/31/2017;12/31/2017;SpeedEx;V5T;Canada;1;120.6975;51.2439
726;01/23/2018;01/23/2018;PHL;R3V;Canada;1;120.6975;51.2439
758;10/27/2020;10/27/2020;SpeedEx;M6G;Canada;1;83.9475;38.4105
759;11/19/2018;11/19/2018;SPU;M7Y;Canada;1;146.9475;71.9856
759;11/16/2018;11/16/2018;PHL;T5H;Canada;1;146.9475;71.9856
759;12/16/2018;12/16/2018;SpeedEx;V6R;Canada;1;146.9475;71.9856
759;01/03/2019;01/03/2019;BD Kerschen;L5T;Canada;1;146.9475;71.9856
757;12/27/2018;12/27/2018;PHL;T5H;Canada;1;73.4475;38.4105
757;12/28/2018;12/28/2018;BD Kerschen;T6W;Canada;1;73.4475;38.4105
757;12/31/2018;12/31/2018;PHL;R2G;Canada;3;73.4475;38.4105
757;03/22/2019;03/22/2019;SPU;T2C;Canada;1;73.4475;38.4105
757;05/31/2019;05/31/2019;American Eagle;H1B;Canada;1;73.4475;38.4105
757;07/15/2019;07/15/2019;SPU;T1Y;Canada;1;73.4475;38.4105
757;07/21/2019;07/21/2019;PHL;V7W;Canada;1;73.4475;38.4105
726;11/16/2015;11/16/2015;PHL;R2L;Canada;1;115.4475;51.2439
762;11/27/2021;11/27/2021;BD Kerschen;V6R;Canada;1;183.6975;70.0710
762;12/28/2021;12/28/2021;PHL;L5T;Canada;1;188.9475;70.0710
762;12/30/2021;12/30/2021;SPU;M6H;Canada;1;188.9475;70.0710
762;02/28/2022;02/28/2022;SpeedEx;M6S;Canada;1;188.9475;70.0710
762;03/30/2022;03/30/2022;SpeedEx;T6G;Canada;1;188.9475;70.0710
762;07/15/2022;07/15/2022;PHL;M4R;Canada;1;188.9475;70.0710
762;10/13/2022;10/13/2022;Speedissimo;V6C;Canada;1;188.9475;70.0710
762;12/12/2022;12/12/2022;PHL;M7Y;Canada;1;191.5725;91.3969
733;04/12/2019;04/12/2019;SpeedEx;V5W;Canada;1;110.2325;53.2702
733;07/27/2019;07/27/2019;PHL;T5K;Canada;1;113.7325;53.2702
990;11/27/2022;11/27/2022;SpeedEx;L5N;Canada;1;155.7325;72.1879
796;01/16/2015;01/16/2015;SpeedEx;V5Z;Canada;1;91.8575;46.2225
796;03/24/2016;03/24/2016;SPU;K1Y;Canada;1;92.7325;46.2225
796;12/23/2016;12/23/2016;PHL;V6H;Canada;1;92.7325;46.2225
796;04/21/2017;04/21/2017;SpeedEx;V6A;Canada;1;92.7325;46.2225
796;05/25/2017;05/25/2017;SPU;T2J;Canada;1;92.7325;46.2225
979;06/15/2015;06/15/2015;The Pickup Guys;T5K;Canada;1;131.2325;59.0740
979;09/15/2015;09/15/2015;BD Kerschen;K1R;Canada;1;131.2325;59.0740
979;09/15/2015;09/15/2015;PHL;L5N;Canada;1;131.2325;59.0740
979;03/07/2016;03/07/2016;BD Kerschen;R3H;Canada;1;131.2325;59.0740
979;02/07/2017;02/07/2017;PHL;R3M;Canada;1;131.2325;59.0740
979;04/09/2017;04/09/2017;PHL;R2Y;Canada;1;131.2325;59.0740
979;02/19/2018;02/19/2018;SPU;T6T;Canada;1;136.4825;59.0740
979;03/22/2018;03/22/2018;SPU;K1N;Canada;1;131.2325;59.0740
992;11/14/2016;11/14/2016;Speedissimo;V5X;Canada;1;92.7325;54.9627
992;02/17/2017;02/17/2017;SPU;R3B;Canada;1;92.7325;54.9627
992;03/28/2017;03/28/2017;The Pickup Guys;M4K;Canada;1;92.7325;54.9627
992;05/04/2017;05/04/2017;SpeedEx;V7R;Canada;1;92.7325;54.9627
992;06/17/2017;06/17/2017;SpeedEx;V7Y;Canada;1;92.7325;54.9627
992;07/26/2017;07/26/2017;SpeedEx;T6E;Canada;1;92.7325;54.9627
992;07/26/2017;07/26/2017;SpeedEx;T6E;Canada;1;92.7325;54.9627
990;01/03/2019;01/03/2019;PHL;V6T;Canada;1;146.9825;72.1879
990;04/01/2019;04/01/2019;American Eagle;M4Y;Canada;1;146.9825;72.1879
990;04/05/2019;04/05/2019;American Eagle;V6M;Canada;1;146.9825;72.1879
990;04/01/2020;04/01/2020;BD Kerschen;V6J;Canada;1;148.7325;72.1879
915;04/01/2018;04/01/2018;SpeedEx;R2V;Canada;1;123.6550;67.5156
915;05/19/2018;05/19/2018;BD Kerschen;R3H;Canada;1;123.6550;67.5156
915;05/29/2018;05/29/2018;King Shippers;T6E;Canada;1;123.6550;67.5156
915;06/01/2018;06/01/2018;SpeedEx;T5K;Canada;1;123.6550;67.5156
907;10/02/2021;10/02/2021;American Eagle;L4X;Canada;1;128.3217;55.1506
907;06/28/2022;06/28/2022;SpeedEx;V5V;Canada;1;131.8217;59.7464
966;11/03/2020;11/03/2020;SPU;M4V;Canada;1;160.9825;75.0613
966;01/01/2021;01/01/2021;The Pickup Guys;H1B;Canada;1;160.9825;75.0613
966;05/05/2021;05/05/2021;SpeedEx;V5Z;Canada;1;160.9825;75.0613
966;09/23/2021;09/23/2021;The Pickup Guys;V7Y;Canada;1;164.4825;75.0613
966;10/09/2021;10/09/2021;SpeedEx;M7Y;Canada;1;164.4825;75.0613
966;10/15/2021;10/15/2021;SPU;V5Z;Canada;1;162.7325;75.0613
927;07/01/2019;07/01/2019;World Connection;L5N;Canada;1;100.3217;47.2931
927;07/03/2019;07/03/2019;SPU;T5L;Canada;1;100.3217;47.2931
927;07/04/2019;07/04/2019;SpeedEx;V7Y;Canada;1;100.3217;47.2931
927;07/31/2019;07/31/2019;SPU;H1B;Canada;1;100.3217;47.2931
927;09/05/2019;09/05/2019;American Eagle;T6G;Canada;1;100.3217;47.2931
927;09/16/2019;09/16/2019;PHL;L5N;Canada;1;100.3217;47.2931
927;09/26/2019;09/26/2019;PHL;T5L;Canada;1;100.3217;47.2931
927;09/28/2019;09/28/2019;Speedissimo;R3H;Canada;1;100.3217;47.2931
927;11/01/2019;11/01/2019;BD Kerschen;T6G;Canada;1;100.3217;47.2931
964;12/15/2015;12/15/2015;SPU;T5H;Canada;1;118.9825;51.4281
964;02/16/2016;02/16/2016;PHL;K1R;Canada;1;108.4825;51.4281
964;03/22/2016;03/22/2016;SPU;L5T;Canada;1;104.9825;51.4281
964;04/09/2016;04/09/2016;American Eagle;R3V;Canada;1;104.9825;51.4281
964;04/06/2016;04/06/2016;American Eagle;T3B;Canada;1;108.4825;51.4281
964;05/26/2016;05/26/2016;BD Kerschen;M6S;Canada;1;104.9825;51.4281
1964;01/02/2020;01/02/2020;SpeedEx;M5B;Canada;1;89.1975;55.6732
2054;06/30/2022;06/30/2022;PHL;V5V;Canada;1;128.3217;57.1490
2047;04/15/2015;04/15/2015;SPU;V6A;Canada;1;83.9883;38.8676
2047;05/18/2015;05/18/2015;BD Kerschen;T3C;Canada;1;83.9883;38.8676
2047;08/16/2015;08/16/2015;American Eagle;M6H;Canada;1;83.9883;38.8676
2047;04/24/2017;04/24/2017;SpeedEx;V7R;Canada;1;86.3217;38.8676
2047;04/19/2018;04/19/2018;American Eagle;T2J;Canada;1;85.1550;38.8676
